Gene ID	Gene Symbol	Transcript ID	Gene Tax ID	miRNA	Site Type	UTR_start	UTR end	context++ score	context++ score percentile	weighted context++ score	weighted context++ score percentile	Predicted relative KD
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-1283a	3	461	468	-0.149	87	-0.033	64	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-1283a	3	611	618	-0.138	85	-0.031	63	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-1285	2	636	642	-0.245	95	-0.053	70	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-1288	1	929	935	-0.010	22	-0.002	30	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-1288	2	347	353	-0.126	77	-0.028	58	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-1291	2	1099	1105	-0.111	62	-0.025	44	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-1291	2	745	751	-0.329	95	-0.069	63	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-1292	1	954	960	-0.027	33	-0.006	33	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-1323	3	364	371	-0.030	69	-0.007	52	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-141	2	340	346	-0.020	43	-0.005	45	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-17-3p	2	359	365	-0.065	78	-0.015	60	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-1827	2	778	784	-0.147	77	-0.033	59	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-1827	3	395	402	-0.167	81	-0.037	60	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-183	2	1046	1052	-0.236	92	-0.051	76	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-198	2	51	57	-0.092	73	-0.092	81	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-200a	2	340	346	-0.020	44	-0.005	46	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-200c	3	1136	1143	-0.179	93	-0.039	78	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-2114	1	378	384	-0.038	46	-0.009	41	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-2114	2	836	842	-0.217	87	-0.047	66	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-218	1	80	86	-0.080	69	-0.080	78	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-219-1-3p	1	580	586	-0.132	71	-0.029	45	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-24	1	562	568	-0.023	53	-0.005	46	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-24	1	713	719	-0.010	24	-0.002	40	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-3138	2	356	362	-0.020	38	-0.005	47	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-3138	2	475	481	-0.022	58	-0.005	48	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-3192	2	127	133	-0.228	95	-0.228	96	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-3192	2	373	379	-0.161	90	-0.036	73	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-3192	2	925	931	-0.152	89	-0.034	72	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-342	2	710	716	-0.064	77	-0.014	66	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-34a	2	1076	1082	-0.184	74	-0.040	51	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-34c	2	1185	1191	-0.112	85	-0.025	60	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-3664	2	503	509	-0.156	93	-0.034	79	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-369	2	1138	1144	-0.055	88	-0.013	78	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-370	2	813	819	-0.020	41	-0.005	44	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-373	3	300	307	-0.030	57	-0.007	48	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-378a	2	930	936	-0.051	53	-0.012	40	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-378b	2	930	936	-0.073	63	-0.016	44	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-378e	2	930	936	-0.051	53	-0.012	40	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-412	1	146	152	-0.167	89	-0.167	92	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-422a	2	930	936	-0.040	47	-0.009	37	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-449a	2	1076	1082	-0.195	77	-0.043	53	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-449b	2	1076	1082	-0.185	74	-0.041	51	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-449c	2	1076	1082	-0.185	73	-0.041	51	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-4510	1	1024	1030	-0.157	75	-0.035	52	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-4510	2	61	67	-0.123	67	-0.123	77	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-4510	3	116	123	-0.362	97	-0.362	98	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-455	2	53	59	-0.081	72	-0.081	80	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-4654	1	964	970	-0.010	9	-0.002	22	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-4660	1	903	909	-0.152	83	-0.034	62	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-484	2	420	426	-0.020	63	-0.005	59	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-504	2	308	314	-0.199	83	-0.043	56	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-504	2	469	475	-0.221	87	-0.048	57	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-506	1	1201	1207	-0.012	49	-0.003	48	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-516b	2	840	846	-0.097	66	-0.022	51	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-548a	2	278	284	-0.020	60	-0.005	60	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-548a	2	363	369	-0.020	60	-0.005	60	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-548e	2	278	284	-0.020	59	-0.005	59	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-548e	2	363	369	-0.020	59	-0.005	59	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-548f	2	278	284	-0.020	59	-0.005	58	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-548f	2	363	369	-0.020	59	-0.005	58	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-548p	1	1180	1186	-0.086	87	-0.019	63	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-570	2	279	285	-0.020	47	-0.005	46	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-571	3	579	586	-0.258	92	-0.056	64	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-575	1	444	450	-0.044	78	-0.010	62	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-575	2	261	267	-0.053	82	-0.012	65	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-575	2	56	62	-0.114	92	-0.114	95	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-583	2	750	756	-0.020	57	-0.005	58	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-588	1	576	582	-0.033	65	-0.007	54	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-588	1	727	733	-0.010	36	-0.002	46	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-612	2	636	642	-0.106	86	-0.024	68	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-6127	1	1024	1030	-0.205	83	-0.045	56	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-6127	2	61	67	-0.123	66	-0.123	76	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-6127	3	116	123	-0.378	98	-0.378	98	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-6129	1	1024	1030	-0.157	76	-0.035	53	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-6129	2	61	67	-0.134	71	-0.134	79	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-6129	3	116	123	-0.378	98	-0.378	98	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-6130	1	1024	1030	-0.133	71	-0.030	50	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-6130	2	61	67	-0.123	68	-0.123	78	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-6130	3	116	123	-0.394	98	-0.394	98	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-6133	1	1024	1030	-0.169	78	-0.037	53	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-6133	2	61	67	-0.123	67	-0.123	76	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-6133	3	116	123	-0.394	98	-0.394	98	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-6134	2	852	858	-0.252	90	-0.054	63	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-6134	3	526	533	-0.201	84	-0.044	60	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-635	2	486	492	-0.207	91	-0.045	73	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-641	2	168	174	-0.146	94	-0.032	78	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-654	3	843	850	-0.089	76	-0.020	56	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-661	2	326	332	-0.199	89	-0.043	64	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-661	2	375	381	-0.185	87	-0.041	63	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-661	2	638	644	-0.178	85	-0.039	63	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-665	2	504	510	-0.216	93	-0.047	70	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-670	1	896	902	-0.071	63	-0.016	47	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-670	2	743	749	-0.174	85	-0.038	63	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-7	1	766	772	-0.010	39	-0.002	45	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-764	1	273	279	-0.132	77	-0.029	52	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-766	2	331	337	-0.122	85	-0.027	68	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-766	3	105	112	-0.315	97	-0.315	98	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-890	1	408	414	-0.031	38	-0.007	35	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-934	1	464	470	-0.094	55	-0.021	37	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9598	ptr-miR-940	2	394	400	-0.143	87	-0.032	70	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-let-7a-5p	2	857	863	-0.204	75	-0.045	54	-5.1224
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-let-7b-5p	2	857	863	-0.193	74	-0.042	53	-5.1224
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-let-7c-5p	2	857	863	-0.215	77	-0.047	55	-5.1224
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-let-7d-5p	2	857	863	-0.183	69	-0.040	50	-5.0184
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-let-7e-5p	2	857	863	-0.204	75	-0.045	54	-4.6444
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-let-7f-5p	2	857	863	-0.204	75	-0.045	53	-5.1224
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-let-7g-5p	2	857	863	-0.193	74	-0.042	52	-5.1224
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-let-7i-5p	2	857	863	-0.182	72	-0.040	51	-5.1224
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-100-3p	2	489	495	-0.022	52	-0.005	46	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-103a-3p	2	775	781	-0.051	56	-0.012	39	-2.9256
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-107	2	775	781	-0.051	56	-0.012	39	-2.9256
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-10a-3p	2	1175	1181	-0.091	94	-0.021	83	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-10a-5p	2	307	313	-0.106	80	-0.024	60	-3.3665
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-10a-5p	2	468	474	-0.123	83	-0.027	63	-3.3665
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-10b-5p	2	307	313	-0.106	80	-0.024	60	-3.3665
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-10b-5p	2	468	474	-0.123	83	-0.027	63	-3.3665
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1197	2	207	213	-0.073	78	-0.016	62	-4.2122
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1197	2	28	34	-0.191	92	-0.191	94	-2.9407
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1224-5p	2	30	36	-0.199	95	-0.199	97	-3.8755
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1224-5p	3	209	216	-0.234	97	-0.051	84	-4.1159
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1225-3p	1	660	666	-0.086	68	-0.019	51	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1227-3p	1	1114	1120	-0.037	49	-0.008	44	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1228-3p	3	708	715	-0.070	78	-0.016	60	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1231	2	841	847	-0.099	84	-0.022	69	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1233-3p	1	660	666	-0.134	81	-0.030	53	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1233-5p	2	523	529	-0.182	76	-0.040	51	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1233-5p	3	962	969	-0.221	85	-0.048	55	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1236-3p	1	148	154	-0.127	82	-0.127	87	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-124-3p.1	1	1200	1206	-0.012	50	-0.003	48	-2.7809
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-124-3p.2	1	510	516	-0.138	62	-0.031	43	-2.3827
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-124-3p.2	2	1200	1206	-0.147	65	-0.033	44	-3.8762
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1245b-3p	1	1049	1055	-0.082	74	-0.019	51	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1245b-3p	1	1056	1062	-0.105	80	-0.023	57	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1245b-3p	2	756	762	-0.136	86	-0.030	62	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1249-5p	2	62	68	-0.097	64	-0.097	73	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1253	1	740	746	-0.128	83	-0.029	56	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-125a-5p	1	895	901	-0.030	43	-0.007	37	-2.5801
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-125a-5p	2	743	749	-0.152	82	-0.034	61	-2.6106
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-125b-5p	1	895	901	-0.042	51	-0.010	40	-2.5801
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-125b-5p	2	743	749	-0.141	80	-0.031	59	-2.6106
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1262	2	323	329	-0.076	65	-0.017	42	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1269a	2	928	934	-0.042	48	-0.010	41	-3.3650
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1269b	2	928	934	-0.042	47	-0.010	40	-3.3650
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1273d	2	222	228	-0.081	88	-0.018	69	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1273g-5p	2	1071	1077	-0.146	86	-0.032	64	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1273h-5p	2	126	132	-0.252	91	-0.252	94	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1273h-5p	2	372	378	-0.197	84	-0.043	65	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1273h-5p	2	522	528	-0.176	80	-0.039	63	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1273h-5p	2	923	929	-0.129	70	-0.029	58	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1273h-5p	2	961	967	-0.020	28	-0.005	38	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1273h-5p	3	404	411	-0.206	85	-0.045	65	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1273h-5p	3	686	693	-0.271	92	-0.058	69	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1283	3	461	468	-0.149	87	-0.033	64	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1283	3	611	618	-0.138	85	-0.031	63	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-128-3p	2	477	483	-0.128	84	-0.029	67	-3.9106
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1285-3p	2	636	642	-0.245	95	-0.053	70	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1288-3p	1	928	934	-0.010	23	-0.002	31	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1288-3p	2	347	353	-0.126	78	-0.028	58	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1288-5p	2	1187	1193	-0.062	73	-0.014	51	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1289	2	176	182	-0.217	87	-0.047	63	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1291	2	1098	1104	-0.108	61	-0.024	43	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1291	2	745	751	-0.329	95	-0.069	63	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1292-5p	1	953	959	-0.027	35	-0.006	34	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1301-3p	2	902	908	-0.193	90	-0.042	66	-5.1803
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1304-5p	1	211	217	-0.067	65	-0.015	54	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1304-5p	2	1102	1108	-0.020	39	-0.005	39	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1321	2	115	121	-0.173	83	-0.173	88	-3.3572
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1323	3	364	371	-0.030	69	-0.007	53	-3.0309
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1343-3p	3	129	136	-0.549	99	-0.549	99	-4.6779
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-134-3p	2	964	970	-0.020	40	-0.005	43	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-140-3p.1	1	983	989	-0.061	68	-0.014	53	-2.4568
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-140-5p	2	1072	1078	-0.072	68	-0.016	51	-2.7562
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-141-3p	2	340	346	-0.020	44	-0.005	45	-3.1134
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-149-3p	1	126	132	-0.257	93	-0.257	95	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-149-3p	1	372	378	-0.182	85	-0.040	60	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-149-3p	1	404	410	-0.147	78	-0.033	57	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-149-3p	1	522	528	-0.196	87	-0.043	62	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-149-3p	1	686	692	-0.176	84	-0.039	60	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-149-3p	1	923	929	-0.109	68	-0.024	53	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-149-3p	1	961	967	-0.126	73	-0.028	55	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-149-3p	2	63	69	-0.188	86	-0.188	89	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-17-3p	2	359	365	-0.065	79	-0.015	61	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1827	2	778	784	-0.150	78	-0.033	59	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1827	3	395	402	-0.167	82	-0.037	60	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-183-5p.1	2	1045	1051	-0.236	92	-0.051	77	-4.3100
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1910-3p	2	1087	1093	-0.020	49	-0.005	51	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1911-3p	2	804	810	-0.092	70	-0.021	53	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-1915-3p	2	790	796	-0.092	82	-0.021	70	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-193b-5p	1	873	879	-0.142	72	-0.032	52	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-196a-3p	2	482	488	-0.131	69	-0.029	50	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-196a-3p	2	633	639	-0.185	82	-0.041	56	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-198	2	51	57	-0.113	79	-0.113	85	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-200a-3p	2	340	346	-0.020	44	-0.005	46	-3.1134
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-200b-3p	3	1135	1142	-0.150	91	-0.033	76	-5.2014
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-200c-3p	3	1135	1142	-0.150	91	-0.033	76	-5.2014
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-204-3p	2	954	960	-0.020	50	-0.005	51	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-20b-3p	2	552	558	-0.020	30	-0.005	38	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-2114-3p	1	378	384	-0.038	47	-0.009	42	-2.4991
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-2114-3p	2	153	159	-0.372	97	-0.338	97	-4.4108
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-2114-3p	2	835	841	-0.222	88	-0.048	68	-4.4893
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-2114-5p	1	549	555	-0.069	69	-0.016	48	-3.6443
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-214-5p	1	555	561	-0.021	58	-0.005	51	-5.0130
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-216a-3p	2	477	483	-0.117	82	-0.026	65	-4.0685
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-218-5p	1	80	86	-0.078	69	-0.078	78	-1.3999
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-219a-1-3p	1	580	586	-0.132	71	-0.029	45	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-24-3p	1	562	568	-0.022	53	-0.005	46	-2.4664
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-24-3p	1	713	719	-0.010	25	-0.002	41	-2.3937
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-2682-5p	2	1198	1204	-0.254	97	-0.055	84	-4.9831
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-28-3p	2	1212	1218	-0.244	96	-0.053	75	-3.8587
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-3065-3p	2	18	24	-0.173	91	-0.173	93	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-30b-3p	2	126	132	-0.241	91	-0.241	94	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-30b-3p	2	372	378	-0.131	74	-0.029	61	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-30b-3p	2	522	528	-0.165	81	-0.036	65	NULL
ENSG00000121410.7	A1BG	ENST00000263100.3	9606	hsa-miR-30b-3p	2	923	929	-0.096	65	-0.022	57	NULL
